orStimulus,instruction,nBlockRepeats,attribute2,attribute1,target2,block,target1,stimulusColour,stimulus,feedbackResponse,feedbackAllowed,trialtype,requiredResponse,requiredAllowed,imageStimulus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,participant,gender,age,block order,frameRate,expName,date,group,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower3.jpg,0,2,2,2,0,7,7,2,e,0,0.0298337936401,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower5.jpg,0,2,2,2,0,8,8,4,e,0,0.0447108745575,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Attractive,i,i,3,e,e,blank.png,0,2,2,2,0,9,9,10,e,0,0.0820951461792,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Despise,e,e,4,i,i,blank.png,0,2,2,2,0,10,10,16,i,0,0.0647611618042,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Favorable,i,i,3,e,e,blank.png,0,2,2,2,0,11,11,12,e,0,0.0297629833221,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Likeable,i,i,3,e,e,blank.png,0,2,2,2,0,12,12,13,e,0,0.0657269954681,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Disgust,e,e,4,i,i,blank.png,0,2,2,2,0,13,13,18,i,0,0.0630321502686,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Enjoy,i,i,3,e,e,blank.png,0,2,2,2,0,14,14,11,e,0,0.0182569026947,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic5.jpg,0,2,2,2,0,15,15,9,i,0,0.0195209980011,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Lovely,i,i,3,e,e,blank.png,0,2,2,2,0,16,16,14,e,0,0.0802798271179,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Awful,e,e,4,i,i,blank.png,0,2,2,2,0,17,17,15,i,0,0.0836539268494,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower2.jpg,0,2,2,2,0,18,18,1,e,0,0.0188028812408,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"See above, the four categories you saw separately now appear together. Remember, each item belongs to only one group.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",1,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic1.jpg,0,2,2,2,0,19,19,5,i,0,0.0317211151123,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Lovely,i,i,3,e,e,blank.png,0,3,3,3,0,0,0,14,e,0,0.0316250324249,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower3.jpg,0,3,3,3,0,1,1,2,e,0,0.024080991745,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic3.jpg,0,3,3,3,0,2,2,7,i,0,0.0289669036865,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic4.jpg,0,3,3,3,0,3,3,8,i,0,0.0467441082001,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower4.jpg,0,3,3,3,0,4,4,3,e,0,0.0296158790588,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Attractive,i,i,3,e,e,blank.png,0,3,3,3,0,5,5,10,e,0,0.0180330276489,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic1.jpg,0,3,3,3,0,6,6,5,i,0,0.0307600498199,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Dirty,e,e,4,i,i,blank.png,0,3,3,3,0,7,7,17,i,0,0.0812630653381,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic5.jpg,0,3,3,3,0,8,8,9,i,0,0.0291330814362,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Disgust,e,e,4,i,i,blank.png,0,3,3,3,0,9,9,18,i,0,0.086333990097,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Nasty,e,e,4,i,i,blank.png,0,3,3,3,0,10,10,19,i,0,0.0780980587006,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Despise,e,e,4,i,i,blank.png,0,3,3,3,0,11,11,16,i,0,0.0706992149353,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower1.jpg,0,3,3,3,0,12,12,0,e,0,0.0374910831451,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower2.jpg,0,3,3,3,0,13,13,1,e,0,0.0276260375977,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Awful,e,e,4,i,i,blank.png,0,3,3,3,0,14,14,15,i,0,0.00237393379211,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Favorable,i,i,3,e,e,blank.png,0,3,3,3,0,15,15,12,e,0,0.0742430686951,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower5.jpg,0,3,3,3,0,16,16,4,e,0,0.0375349521637,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Enjoy,i,i,3,e,e,blank.png,0,3,3,3,0,17,17,11,e,0,0.0674519538879,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Likeable,i,i,3,e,e,blank.png,0,3,3,3,0,18,18,13,e,0,0.0151138305664,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic2.jpg,0,3,3,3,0,19,19,6,i,0,0.0279059410095,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower5.jpg,0,3,3,3,1,0,20,4,e,0,0.043112039566,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Disgust,e,e,4,i,i,blank.png,0,3,3,3,1,1,21,18,i,0,0.0689270496368,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic1.jpg,0,3,3,3,1,2,22,5,i,0,0.0438821315765,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic5.jpg,0,3,3,3,1,3,23,9,i,0,0.0295090675354,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Likeable,i,i,3,e,e,blank.png,0,3,3,3,1,4,24,13,e,0,0.07981300354,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Despise,e,e,4,i,i,blank.png,0,3,3,3,1,5,25,16,i,0,0.0744318962097,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic3.jpg,0,3,3,3,1,6,26,7,i,0,0.0288000106812,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic2.jpg,0,3,3,3,1,7,27,6,i,0,0.0447039604187,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower4.jpg,0,3,3,3,1,8,28,3,e,0,0.030956029892,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Attractive,i,i,3,e,e,blank.png,0,3,3,3,1,9,29,10,e,0,0.0809030532837,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Awful,e,e,4,i,i,blank.png,0,3,3,3,1,10,30,15,i,0,0.0718200206757,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower3.jpg,0,3,3,3,1,11,31,2,e,0,0.0404670238495,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Lovely,i,i,3,e,e,blank.png,0,3,3,3,1,12,32,14,e,0,0.0825481414795,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Nasty,e,e,4,i,i,blank.png,0,3,3,3,1,13,33,19,i,0,0.0612730979919,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Enjoy,i,i,3,e,e,blank.png,0,3,3,3,1,14,34,11,e,0,0.0230309963226,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower1.jpg,0,3,3,3,1,15,35,0,e,0,0.01819896698,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Favorable,i,i,3,e,e,blank.png,0,3,3,3,1,16,36,12,e,0,0.0745708942413,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[-1, 1, -1]",Dirty,e,e,4,i,i,blank.png,0,3,3,3,1,17,37,17,i,0,0.0806548595428,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,e,e,2,i,i,pic4.jpg,0,3,3,3,1,18,38,8,i,0,0.0296330451965,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Chinese characters,Ablock3and4.xlsx,Flowers,"[1, 1, 1]", ,i,i,1,e,e,flower2.jpg,0,3,3,3,1,19,39,1,e,0,0.0248761177063,None,0,7,,,1,59.8458730886,IAT,2015_Nov_11_1633,,
